period,si,ni,rpi,spi,AQI
2014-07,11.09400067751242,29.93447041553184,86.7097771755743,0.0,87.74510350800317
2014-08,10.180839447942247,29.765743860426028,86.84385910616952,0.0,87.80057019731456
2014-09,10.46325113773219,31.015330407722672,88.95056979660885,0.0,90.23664066128912
2014-10,11.499883029842144,33.90134779125674,95.6236226324842,0.0,96.42985682570625
2014-11,10.732510154699249,36.29948902427945,99.43224541238656,0.0,100.6245256820251
2014-12,11.243969910812996,36.15410173478757,101.15064980889346,0.0,101.81273448986964
2015-01,11.16513297570438,35.63146098244654,100.33152664246688,0.0,101.25205343629068
2015-02,11.111202953923549,34.1662600269958,101.58109799523741,0.0,102.45265745387489
2015-03,10.755691865605291,32.759383749635006,98.1117791838467,0.0,98.99880762475445
2015-04,10.09431059707414,31.80028074337693,97.94129270462732,0.0,98.58963196915876
2015-05,10.106043234555896,30.921978872687262,97.33349367949651,0.0,97.99406517526322
2015-06,9.398196329052176,28.114329617970075,88.18507255828588,0.0,88.81559513319905
2015-07,9.030963894262069,27.365471318906852,81.61574128921663,0.0,82.35363720314515
2015-08,9.173266462812371,26.788795455482457,79.73911796804114,0.0,80.74597489910118
2015-09,9.11039292103235,28.942987584123436,87.16282299741673,0.0,87.66808324104906
2015-10,10.09021199887523,33.098519723627085,95.8273939838224,0.0,96.306726353068
2015-11,10.655377869066468,36.70456768388335,102.4784541094364,0.0,102.91394358952682
2015-12,10.912256726370572,38.084520624951736,105.64317703085175,0.0,106.08132156058734
